Home ID,Appliance Type,Energy Consumption (kWh),Time,Date,Outdoor Temperature (?C),Season,Household Size
479,Dishwasher,1.82,7:27,27-05-2023,9.7,Spring,4
395,Air Conditioning,3.9,15:07,17-06-2023,21.9,Spring,5
54,Microwave,0.49,19:40,28-06-2023,37.4,Spring,1
14,Heater,4.75,10:56,20-03-2023,17.9,Winter,1
47,Computer,0.36,8:58,30-05-2023,28.7,Spring,2
61,TV,0.6,5:37,05-04-2023,38.2,Spring,3
396,Air Conditioning,3.05,15:54,13-05-2023,29.6,Spring,2
190,Microwave,0.36,18:56,25-05-2023,10.4,Spring,3
413,Washing Machine,1.58,6:44,08-05-2023,-3.5,Spring,1
90,Dishwasher,1.72,19:41,29-05-2023,9.7,Spring,2
304,Lights,0.68,17:24,10-03-2023,14.4,Winter,1
337,Washing Machine,0.33,9:10,14-03-2023,-0.9,Winter,1
405,Dishwasher,1.21,21:56,08-02-2023,34,Winter,5
332,Lights,0.98,0:53,18-02-2023,38.7,Winter,1
200,Air Conditioning,2.18,18:23,22-02-2023,32.5,Winter,1
17,Lights,1.6,18:33,17-02-2023,-6,Winter,1
414,Computer,0.91,11:35,18-01-2023,27.9,Winter,2
50,Lights,0.4,15:17,24-04-2023,29.1,Spring,3
487,Computer,1.56,16:00,04-06-2023,30.9,Spring,3
288,Air Conditioning,4.62,18:30,09-03-2023,2.4,Winter,5
250,Computer,1.83,2:31,04-02-2023,31.3,Winter,3
54,TV,1.69,20:20,25-06-2023,28.4,Spring,1
490,Microwave,1.13,2:05,30-04-2023,30.2,Spring,4
312,Air Conditioning,4.86,8:12,11-05-2023,14.3,Spring,3
386,Oven,1.62,22:54,03-06-2023,23.8,Spring,4
176,Heater,4.05,1:45,29-01-2023,-8.7,Winter,2
215,Lights,1.29,11:46,26-03-2023,19.1,Winter,1
463,Washing Machine,0.68,17:59,29-05-2023,22.4,Spring,1
261,Dishwasher,0.83,9:49,24-01-2023,0.8,Winter,4
421,Heater,4.6,8:36,16-02-2023,-1.3,Winter,1
278,Oven,1.58,7:40,11-05-2023,18,Spring,2
76,Microwave,1.67,5:58,18-03-2023,20.9,Winter,2
324,Washing Machine,1.14,15:31,27-05-2023,32.8,Spring,1
197,Washing Machine,1.98,9:45,02-05-2023,27.4,Spring,4
375,Oven,0.2,23:55,12-01-2023,-6.5,Winter,4
9,Computer,1.65,3:57,12-06-2023,23.5,Spring,1
195,Washing Machine,1.25,7:24,21-01-2023,28.7,Winter,3
270,Air Conditioning,4.32,2:13,15-06-2023,26.9,Spring,4
475,Dishwasher,0.71,5:43,21-04-2023,29.3,Spring,5
170,Air Conditioning,2.65,18:01,23-04-2023,-8.3,Spring,1
321,Computer,0.58,6:49,21-05-2023,35.7,Spring,2
195,Computer,0.33,3:21,27-06-2023,25.5,Spring,5
323,Washing Machine,0.88,18:31,28-04-2023,26.3,Spring,3
150,Computer,1.88,9:16,14-02-2023,38.2,Winter,5
124,Fridge,0.27,16:38,26-02-2023,17.4,Winter,4
294,Fridge,0.24,21:08,25-06-2023,25.1,Spring,1
436,Heater,4.65,6:33,20-04-2023,25.2,Spring,5
276,Computer,0.69,6:33,16-06-2023,10.8,Spring,1
93,Microwave,0.94,5:10,02-05-2023,32.5,Spring,4
500,Microwave,0.73,16:42,27-03-2023,39.6,Winter,5
58,Microwave,1.7,0:48,08-01-2023,14.1,Winter,4
287,Fridge,0.27,8:17,07-06-2023,20,Spring,4
293,Air Conditioning,3.92,14:11,22-02-2023,15.6,Winter,4
89,Oven,1.66,23:58,15-01-2023,19,Winter,5
231,Microwave,0.41,6:34,17-04-2023,38.2,Spring,1
136,Heater,3.74,7:57,10-06-2023,-8.1,Spring,3
398,Air Conditioning,4.87,0:13,28-03-2023,-0.4,Winter,2
288,Fridge,0.25,16:07,13-05-2023,1,Spring,4
75,Computer,0.91,4:02,12-06-2023,35.4,Spring,5
315,TV,1.57,13:16,21-01-2023,16.9,Winter,4
181,Heater,3.44,10:47,06-01-2023,18.6,Winter,1
293,TV,0.7,6:12,11-02-2023,18.4,Winter,3
445,Microwave,1.13,15:08,20-02-2023,-5.5,Winter,1
303,Lights,0.95,20:34,20-04-2023,4.5,Spring,2
184,Washing Machine,1.57,15:45,25-01-2023,35.7,Winter,5
29,Air Conditioning,2.22,13:44,26-01-2023,31.3,Winter,3
120,Air Conditioning,2.6,13:46,16-05-2023,33.8,Spring,2
172,Fridge,0.24,21:00,03-04-2023,10.5,Spring,1
72,Fridge,0.29,5:57,21-01-2023,12.1,Winter,5
230,Dishwasher,0.21,2:07,07-04-2023,-3.8,Spring,1
73,Air Conditioning,2.93,15:18,12-03-2023,8.5,Winter,2
273,Washing Machine,0.46,15:40,27-06-2023,0,Spring,4
64,Air Conditioning,3.45,15:31,16-02-2023,30.3,Winter,3
285,Washing Machine,1.31,1:27,13-04-2023,-1.5,Spring,3
386,Lights,0.37,6:19,23-02-2023,1.6,Winter,2
245,Lights,0.42,5:38,29-01-2023,39.8,Winter,4
252,Air Conditioning,2.85,9:16,27-03-2023,17.1,Winter,4
420,Oven,1.51,22:08,19-02-2023,29.1,Winter,1
86,Oven,1.88,1:04,05-04-2023,-0.6,Spring,3
63,Dishwasher,0.9,3:50,22-02-2023,11.8,Winter,1
455,Dishwasher,0.7,0:31,22-04-2023,0.2,Spring,2
188,Air Conditioning,4.33,7:37,01-02-2023,21.1,Winter,3
158,Fridge,0.5,5:15,26-02-2023,27.1,Winter,5
191,Heater,2.06,23:29,30-06-2023,-2.1,Spring,3
400,Microwave,1.2,15:48,19-01-2023,3.2,Winter,3
404,Washing Machine,1.75,17:55,03-02-2023,-7,Winter,5
221,Dishwasher,1.5,8:07,23-03-2023,1.7,Winter,3
422,Fridge,0.36,17:09,20-03-2023,31.2,Winter,2
207,TV,0.39,14:15,02-06-2023,-5,Spring,5
427,Fridge,0.12,17:55,01-03-2023,23.7,Winter,2
7,Oven,0.27,18:47,17-03-2023,9.1,Winter,3
38,Washing Machine,0.56,4:32,07-05-2023,1.4,Spring,5
370,Air Conditioning,3.2,12:51,24-06-2023,17.9,Spring,2
381,Oven,1.18,14:03,01-05-2023,31.5,Spring,2
453,Lights,1.39,10:08,02-02-2023,29.5,Winter,3
41,Heater,3.37,11:39,27-03-2023,9.8,Winter,2
171,Air Conditioning,4.98,16:16,02-04-2023,38.6,Spring,3
227,Computer,2,20:37,08-03-2023,13.5,Winter,5
219,Computer,1.08,22:23,27-01-2023,19.6,Winter,4
449,Lights,1.93,20:06,29-01-2023,8.8,Winter,2
413,TV,0.48,20:17,08-03-2023,-5.6,Winter,2
412,Microwave,0.26,15:10,02-01-2023,22.5,Winter,2
347,Microwave,0.88,8:37,13-02-2023,24.7,Winter,4
474,Dishwasher,0.6,9:20,24-06-2023,-7,Spring,3
61,Air Conditioning,3.3,7:01,12-02-2023,-0.7,Winter,3
248,Washing Machine,1.48,13:30,24-03-2023,33.4,Winter,2
443,Fridge,0.41,16:52,15-01-2023,26.2,Winter,2
50,Lights,1.04,6:07,15-06-2023,2.2,Spring,2
143,Computer,1.57,23:33,23-06-2023,21.9,Spring,4
169,Fridge,0.49,20:37,14-06-2023,-9.6,Spring,4
337,Microwave,0.72,20:31,11-05-2023,-9.4,Spring,2
164,Oven,0.27,13:32,04-03-2023,2.5,Winter,1
181,Washing Machine,1.41,4:17,29-04-2023,-1.7,Spring,2
364,Oven,1.77,3:02,02-01-2023,-9.4,Winter,2
187,Lights,1.09,4:34,01-01-2023,16.3,Winter,4
219,Heater,2.14,9:23,13-05-2023,-8.9,Spring,3
68,Computer,1.17,18:11,13-01-2023,34.3,Winter,3
390,Washing Machine,1.02,0:10,12-02-2023,35.1,Winter,4
403,TV,1.72,9:08,27-04-2023,12.6,Spring,5
479,Lights,1.57,12:39,14-06-2023,14.5,Spring,1
296,Washing Machine,0.24,8:56,08-06-2023,-9.2,Spring,3
330,Oven,1.89,18:54,28-05-2023,12.1,Spring,2
233,Microwave,0.72,6:47,30-04-2023,12.5,Spring,4
471,Microwave,0.97,18:15,26-04-2023,11.7,Spring,1
262,TV,1.01,14:17,06-05-2023,2.6,Spring,2
97,Oven,1.13,17:46,07-05-2023,-1.2,Spring,3
325,Washing Machine,1.46,10:35,01-04-2023,19.8,Spring,1
243,Lights,1.52,21:25,01-06-2023,7.4,Spring,1
256,Microwave,0.79,19:12,30-03-2023,-2.6,Winter,4
362,Fridge,0.26,4:28,07-01-2023,-2.6,Winter,2
444,Air Conditioning,3.43,16:28,04-04-2023,9,Spring,4
5,Computer,0.46,11:49,17-06-2023,16.4,Spring,1
390,TV,0.24,4:51,12-04-2023,8,Spring,4
92,Heater,4.51,15:40,17-03-2023,4.1,Winter,5
312,Lights,1.93,12:30,11-01-2023,36.3,Winter,1
496,Computer,1.78,19:42,02-05-2023,-0.2,Spring,2
141,Air Conditioning,4.82,4:51,10-02-2023,5,Winter,1
34,Oven,1.24,3:48,08-03-2023,-2.8,Winter,3
361,Washing Machine,0.58,15:34,10-04-2023,3.7,Spring,1
490,Lights,1.12,18:17,26-05-2023,-2.2,Spring,5
147,Washing Machine,1.67,4:38,21-05-2023,10.4,Spring,4
69,Washing Machine,0.89,3:00,24-02-2023,25.2,Winter,5
191,Washing Machine,1.34,10:27,26-02-2023,36.7,Winter,5
345,Heater,4.42,4:12,04-06-2023,16.3,Spring,1
154,Fridge,0.5,21:55,26-06-2023,21.7,Spring,4
155,TV,1.26,21:38,23-02-2023,35.3,Winter,4
75,Computer,0.53,14:24,04-06-2023,4.1,Spring,4
303,Microwave,1.19,6:02,09-04-2023,5,Spring,3
456,Computer,0.43,16:33,24-05-2023,4.3,Spring,1
121,Heater,4.88,8:51,28-05-2023,1.7,Spring,3
463,Microwave,0.26,9:23,13-03-2023,-4.5,Winter,1
280,Dishwasher,1.39,2:53,17-04-2023,-3.2,Spring,3
215,TV,1.2,4:55,24-05-2023,26.4,Spring,4
289,Air Conditioning,3.14,4:08,06-02-2023,33.8,Winter,3
225,Dishwasher,1.6,6:15,20-03-2023,-7.5,Winter,3
433,Washing Machine,0.86,0:41,19-02-2023,39.2,Winter,4
134,Fridge,0.3,11:09,25-04-2023,31.6,Spring,4
249,Lights,0.5,10:01,22-05-2023,18.8,Spring,3
264,Air Conditioning,3.76,22:01,26-04-2023,8.1,Spring,5
42,Oven,0.32,16:10,01-02-2023,0.7,Winter,3
162,Heater,3.81,3:21,09-02-2023,11.5,Winter,4
298,Lights,0.28,19:48,11-03-2023,4,Winter,2
162,Oven,1.56,0:58,26-02-2023,34,Winter,1
170,Computer,0.53,7:28,27-05-2023,24.9,Spring,1
372,Lights,1.65,4:02,11-06-2023,5.1,Spring,3
14,TV,0.39,8:13,18-02-2023,9.2,Winter,4
234,Computer,1.33,11:14,01-03-2023,35.1,Winter,2
441,Fridge,0.5,18:12,26-06-2023,-6.2,Spring,5
359,Air Conditioning,3.53,9:38,09-04-2023,21.8,Spring,2
122,TV,1.02,15:42,29-06-2023,18.4,Spring,2
223,Dishwasher,1.01,23:51,14-03-2023,17.2,Winter,5
462,TV,0.51,20:55,26-05-2023,-8.8,Spring,2
233,Lights,1.22,6:11,03-06-2023,-0.5,Spring,4
144,Computer,1.67,0:36,28-05-2023,-7.3,Spring,4
273,Air Conditioning,4.64,13:11,21-04-2023,23.2,Spring,4
282,Air Conditioning,3.11,5:22,23-05-2023,37.4,Spring,1
248,Washing Machine,1.4,13:47,07-02-2023,-6.6,Winter,5
470,Oven,0.69,7:21,21-05-2023,6.9,Spring,3
264,Dishwasher,1.83,8:48,20-05-2023,18,Spring,3
454,Air Conditioning,3.8,15:36,17-04-2023,10.5,Spring,4
109,Microwave,0.98,15:25,02-05-2023,4.6,Spring,1
271,Lights,0.72,16:56,03-02-2023,33.8,Winter,5
99,Oven,1.86,23:44,07-06-2023,28.6,Spring,1
116,Washing Machine,1.27,12:05,12-04-2023,3.5,Spring,3
448,Dishwasher,0.38,9:12,24-03-2023,37,Winter,1
413,Air Conditioning,3.58,20:14,29-04-2023,-8,Spring,3
476,Air Conditioning,2.72,13:56,25-04-2023,26.7,Spring,1
282,Washing Machine,1.33,16:19,27-01-2023,14.1,Winter,1
111,Washing Machine,0.24,5:03,05-05-2023,34.3,Spring,1
445,Air Conditioning,2.39,12:50,23-01-2023,-3,Winter,3
338,Washing Machine,1.39,22:16,05-04-2023,5.3,Spring,5
491,TV,1.27,6:42,03-05-2023,23.7,Spring,3
238,Microwave,0.88,7:06,26-06-2023,-1.9,Spring,1
166,Heater,2.17,0:10,23-05-2023,26,Spring,5
204,Air Conditioning,2.2,10:44,10-01-2023,8.5,Winter,1
465,Oven,0.75,18:29,27-01-2023,24.4,Winter,4
83,TV,0.93,6:56,02-05-2023,30.4,Spring,5
455,Heater,2.29,8:33,05-03-2023,32.4,Winter,4
203,Dishwasher,0.77,7:21,07-04-2023,12.4,Spring,3
96,Oven,1.13,4:01,03-06-2023,5.1,Spring,3
440,Dishwasher,0.65,22:31,04-05-2023,19.3,Spring,2
172,Computer,0.94,3:39,30-03-2023,8.3,Winter,5
396,Washing Machine,1.36,3:25,28-02-2023,-6,Winter,5
495,Microwave,0.95,11:22,14-04-2023,35.8,Spring,4
345,Computer,1.99,8:12,10-01-2023,28.3,Winter,3
131,Lights,1.67,4:22,13-06-2023,22.8,Spring,1
324,Air Conditioning,3.56,3:33,23-01-2023,28.4,Winter,3
306,Washing Machine,1.24,22:55,01-05-2023,1.1,Spring,2
79,Computer,0.76,1:31,11-06-2023,38.1,Spring,4
134,Fridge,0.38,20:41,22-03-2023,18,Winter,3
305,Fridge,0.4,4:46,28-03-2023,17.1,Winter,2
386,Oven,1.78,19:18,29-04-2023,5.9,Spring,2
438,TV,1.82,1:20,25-03-2023,26.4,Winter,4
277,Fridge,0.44,23:18,02-05-2023,38.1,Spring,4
480,Air Conditioning,4.07,1:45,21-06-2023,8.8,Spring,1
330,TV,1.35,23:20,11-04-2023,2.9,Spring,4
426,Lights,1.93,4:56,10-06-2023,-3.1,Spring,1
114,Computer,0.57,23:47,12-02-2023,10,Winter,5
246,Lights,1.61,4:35,01-01-2023,-6.1,Winter,4
458,Air Conditioning,3.53,3:54,08-06-2023,33.7,Spring,4
449,Heater,3.08,14:20,05-01-2023,-9.4,Winter,4
350,Heater,2.9,1:20,19-05-2023,24.3,Spring,4
385,Computer,0.31,17:16,08-01-2023,35,Winter,5
478,Microwave,0.95,2:30,05-03-2023,11.2,Winter,1
355,Oven,0.63,12:53,03-01-2023,3,Winter,4
98,Heater,3.65,5:51,01-04-2023,-6.1,Spring,4
365,Oven,1.23,13:16,08-03-2023,-2.5,Winter,3
313,Oven,0.56,16:31,25-02-2023,32,Winter,4
245,Washing Machine,1.94,13:17,24-03-2023,7.8,Winter,2
314,Heater,4.75,10:24,31-05-2023,5.7,Spring,1
152,Fridge,0.34,0:43,22-01-2023,24,Winter,2
189,Computer,0.53,18:38,09-05-2023,-3.1,Spring,4
158,Microwave,1.66,7:10,20-03-2023,-2.1,Winter,1
147,Washing Machine,0.48,15:40,10-03-2023,2.4,Winter,4
46,Lights,1.59,21:59,08-02-2023,31.1,Winter,1
489,Washing Machine,0.76,17:49,22-04-2023,29.6,Spring,1
247,Computer,1.53,6:52,02-06-2023,16.4,Spring,2
453,Air Conditioning,4.33,19:12,17-04-2023,-7.3,Spring,3
4,Oven,1.47,16:24,29-01-2023,-4.8,Winter,2
212,Heater,2.82,14:52,24-05-2023,-8.2,Spring,4
125,TV,1.63,1:44,18-02-2023,32.1,Winter,3
216,Air Conditioning,4.54,21:30,02-02-2023,16.9,Winter,5
455,Air Conditioning,3.5,21:21,02-01-2023,35.1,Winter,3
280,TV,1.92,12:14,14-01-2023,-1,Winter,3
224,Dishwasher,0.57,13:06,05-06-2023,3.8,Spring,4
276,Microwave,0.87,22:58,20-03-2023,-3.1,Winter,4
87,Computer,1.14,21:09,19-04-2023,27.4,Spring,3
200,Microwave,1.19,21:36,13-04-2023,26.4,Spring,2
94,Air Conditioning,2.4,21:05,19-06-2023,-5.2,Spring,3
425,Dishwasher,1.31,6:34,13-02-2023,12.9,Winter,4
3,Fridge,0.14,16:35,26-04-2023,33,Spring,2
305,Oven,0.64,16:42,17-02-2023,18.3,Winter,5
217,Computer,1.35,1:59,15-03-2023,19.9,Winter,2
352,TV,0.96,17:09,21-06-2023,37.8,Spring,2
242,Oven,1.88,0:16,22-01-2023,1.2,Winter,4
115,Fridge,0.14,9:36,19-01-2023,4.4,Winter,4
420,Computer,0.33,21:45,15-05-2023,28.1,Spring,2
110,Dishwasher,1.96,6:37,10-05-2023,7.3,Spring,2
357,Heater,2.89,13:57,08-05-2023,29.6,Spring,5
261,Microwave,1.43,9:49,23-04-2023,38.4,Spring,2
172,Washing Machine,1.01,1:48,12-02-2023,32.8,Winter,5
163,Oven,1.3,14:10,04-01-2023,20.6,Winter,4
110,Dishwasher,0.65,0:19,24-02-2023,16.1,Winter,4
445,Air Conditioning,2.74,10:10,21-05-2023,5.2,Spring,3
292,Computer,1.28,21:47,11-01-2023,1.1,Winter,4
16,Lights,1.17,23:27,05-02-2023,21.3,Winter,5
129,Washing Machine,0.84,17:15,26-01-2023,25.8,Winter,1
425,Oven,0.92,16:52,19-05-2023,3.9,Spring,4
247,TV,1.85,12:37,09-06-2023,36.5,Spring,2
103,Heater,4.78,3:31,14-01-2023,-9,Winter,3
302,Fridge,0.35,6:58,04-01-2023,21.6,Winter,3
488,Heater,2.45,15:32,05-04-2023,22.7,Spring,4
174,Fridge,0.45,10:33,11-02-2023,27.4,Winter,1
224,Lights,0.87,20:14,04-02-2023,-6.7,Winter,4
463,Fridge,0.39,1:41,13-05-2023,36.4,Spring,4
63,Fridge,0.38,10:59,22-03-2023,18.9,Winter,1
47,Air Conditioning,2.97,8:13,22-01-2023,0.8,Winter,4
406,Computer,0.72,21:03,19-06-2023,26.9,Spring,3
500,Computer,1.84,21:32,20-01-2023,9.3,Winter,5
226,Air Conditioning,2.96,17:32,14-03-2023,23.7,Winter,2
452,Computer,0.53,12:54,11-01-2023,28.4,Winter,3
387,Computer,1.75,11:43,14-05-2023,-4.1,Spring,4
215,Heater,4.07,17:26,31-01-2023,-9.7,Winter,1
187,Lights,1.51,1:54,03-06-2023,31.1,Spring,3
435,Microwave,0.85,18:35,19-02-2023,1.8,Winter,1
317,Lights,1.08,5:07,06-01-2023,14.3,Winter,4
349,Microwave,0.61,8:24,06-05-2023,-0.2,Spring,4
385,TV,0.53,0:43,17-02-2023,30.6,Winter,2
132,Washing Machine,1.05,3:25,17-01-2023,34.5,Winter,3
201,Heater,2.69,1:30,23-05-2023,39.4,Spring,5
140,Lights,1.29,23:37,13-01-2023,-4.4,Winter,4
129,Fridge,0.26,2:15,01-04-2023,-8.9,Spring,2
411,Washing Machine,1.23,20:45,23-04-2023,7.7,Spring,3
184,TV,0.71,18:11,02-05-2023,16.4,Spring,5
180,Computer,0.79,15:24,27-06-2023,33.8,Spring,1
142,Oven,1.49,18:28,10-06-2023,1.1,Spring,5
373,TV,0.56,0:23,25-03-2023,7.9,Winter,3
332,Oven,0.45,20:01,29-03-2023,23.6,Winter,4
45,Fridge,0.16,7:34,26-05-2023,-2.5,Spring,4
372,TV,1.96,14:28,02-03-2023,2.9,Winter,2
355,TV,0.55,11:22,02-06-2023,29,Spring,4
119,Dishwasher,1.41,18:01,21-02-2023,2.4,Winter,5
466,Washing Machine,0.57,9:40,22-05-2023,18.8,Spring,1
39,Dishwasher,1,5:14,28-03-2023,35.2,Winter,1
38,Air Conditioning,4.56,9:31,18-06-2023,4.9,Spring,5
364,Air Conditioning,4.38,23:40,15-06-2023,12.7,Spring,1
313,Computer,1.34,20:12,05-02-2023,-3.5,Winter,3
360,Heater,3.95,7:56,26-04-2023,26,Spring,5
342,Fridge,0.11,0:16,20-06-2023,26.8,Spring,4
146,Heater,2.57,22:47,08-04-2023,35.9,Spring,2
289,Air Conditioning,4.71,16:45,08-05-2023,-8,Spring,2
73,Fridge,0.31,9:17,27-05-2023,25.9,Spring,4
21,Washing Machine,1.17,19:31,06-05-2023,0.8,Spring,2
212,Lights,1.49,17:32,22-04-2023,29.8,Spring,5
9,Heater,3.86,21:39,30-01-2023,18.6,Winter,3
472,Microwave,0.23,8:22,30-04-2023,24.2,Spring,3
120,Computer,0.94,13:56,12-01-2023,22.9,Winter,1
152,Computer,0.45,6:27,18-01-2023,22.9,Winter,2
429,Washing Machine,0.73,2:16,14-02-2023,31.7,Winter,1
117,Air Conditioning,3.8,16:14,30-06-2023,17.8,Spring,3
300,Microwave,1.88,22:46,28-05-2023,1.9,Spring,2
444,Heater,4.02,13:17,27-05-2023,32.6,Spring,2
172,Lights,1.96,13:22,13-01-2023,20.2,Winter,3
66,Fridge,0.21,10:48,13-02-2023,37.1,Winter,1
453,Microwave,2,6:11,28-06-2023,32.3,Spring,4
266,Microwave,0.89,19:22,02-06-2023,11.6,Spring,2
458,TV,1.46,8:25,02-05-2023,3.8,Spring,4
495,Heater,3.89,18:17,11-02-2023,14.8,Winter,3
398,Microwave,1.51,17:36,02-06-2023,33.6,Spring,5
458,Lights,0.63,23:58,05-02-2023,30,Winter,5
365,Lights,0.53,17:00,06-02-2023,-8.8,Winter,4
241,Washing Machine,1.42,3:30,20-04-2023,-2.2,Spring,2
435,Dishwasher,0.64,7:22,05-01-2023,-7.4,Winter,3
113,TV,1.64,3:46,10-06-2023,-1.9,Spring,1
367,Microwave,1.44,15:31,02-02-2023,24.1,Winter,2
178,Heater,3.62,4:08,15-02-2023,35.9,Winter,3
477,Oven,1.45,19:58,08-03-2023,18,Winter,3
461,Lights,0.31,14:34,25-03-2023,-2.5,Winter,5
232,Lights,1.17,9:09,19-03-2023,2.8,Winter,3
183,Fridge,0.45,0:56,23-05-2023,-1.4,Spring,2
212,TV,1.27,3:48,26-06-2023,-0.9,Spring,4
383,Fridge,0.47,21:49,29-03-2023,5.3,Winter,3
418,Washing Machine,1.55,18:55,05-05-2023,34.5,Spring,3
390,Oven,1.94,7:33,16-06-2023,1.3,Spring,3
366,Fridge,0.19,5:33,11-02-2023,31.4,Winter,4
338,Oven,1.6,23:19,19-05-2023,14.9,Spring,4
472,Lights,1.33,2:37,21-03-2023,-9.3,Winter,1
164,Microwave,1.64,10:06,13-05-2023,37.6,Spring,4
95,Fridge,0.14,4:32,09-06-2023,14,Spring,5
118,Air Conditioning,4.9,16:27,25-06-2023,0.6,Spring,1
86,Oven,0.68,22:41,17-03-2023,39.1,Winter,4
229,Oven,0.29,2:56,21-05-2023,0.1,Spring,2
129,Computer,1.73,13:37,21-02-2023,11.1,Winter,4
165,Heater,2.74,17:20,16-04-2023,15.3,Spring,2
144,Fridge,0.33,23:16,28-03-2023,19.6,Winter,2
83,Air Conditioning,3.65,5:51,19-02-2023,32.3,Winter,1
384,Air Conditioning,4.92,13:18,03-04-2023,11.7,Spring,5
394,Heater,2.93,2:24,10-05-2023,24.5,Spring,4
438,Computer,0.67,0:27,18-05-2023,11.2,Spring,1
260,Heater,2.66,2:54,28-05-2023,0,Spring,1
112,Microwave,0.74,9:10,04-06-2023,24,Spring,5
418,Washing Machine,1.24,14:41,23-01-2023,21.1,Winter,4
231,Computer,1.66,13:05,19-06-2023,6.5,Spring,4
95,Computer,0.25,8:24,24-03-2023,22.2,Winter,5
198,Air Conditioning,2.55,15:03,03-04-2023,18.7,Spring,1
82,Lights,1.46,14:50,13-06-2023,1.9,Spring,1
487,Oven,1.67,9:59,04-02-2023,-4.7,Winter,3
98,Heater,4.89,22:02,14-06-2023,-2.6,Spring,3
347,Computer,1.73,10:32,17-03-2023,17.3,Winter,2
373,Heater,4.53,10:40,24-05-2023,-0.8,Spring,1
35,Washing Machine,0.84,20:27,27-02-2023,1.1,Winter,5
285,Microwave,0.66,13:08,22-02-2023,14.1,Winter,4
493,Air Conditioning,2.08,1:15,14-04-2023,12.3,Spring,2
348,Computer,1.23,13:50,10-04-2023,-2.7,Spring,1
333,Computer,1.56,4:45,13-01-2023,-2.4,Winter,5
414,Fridge,0.4,5:25,30-04-2023,39.4,Spring,3
232,Washing Machine,1.38,10:48,14-03-2023,31.1,Winter,1
345,Oven,1.29,0:49,29-01-2023,-0.2,Winter,2
315,Heater,2.05,4:06,12-02-2023,18.8,Winter,3
281,Oven,0.66,19:18,02-06-2023,33.4,Spring,4
138,TV,0.8,1:24,21-04-2023,28.3,Spring,2
138,Fridge,0.41,5:55,25-04-2023,26.9,Spring,1
201,Fridge,0.5,12:30,10-01-2023,39.2,Winter,1
174,Oven,0.55,18:39,28-05-2023,13.6,Spring,5
22,Microwave,1.73,12:07,12-06-2023,26.8,Spring,5
391,Oven,1.59,2:57,27-05-2023,-1.1,Spring,3
164,Air Conditioning,4.12,13:30,10-06-2023,36.7,Spring,5
495,Microwave,1.13,21:04,30-01-2023,38.6,Winter,2
98,Heater,2.87,1:03,27-06-2023,-4,Spring,5
314,Computer,1,23:11,18-03-2023,11.2,Winter,2
199,Air Conditioning,4.32,3:41,13-01-2023,24.5,Winter,3
399,Computer,0.21,5:46,12-03-2023,11.9,Winter,4
478,Washing Machine,1.39,19:30,23-02-2023,39.5,Winter,5
398,TV,0.22,6:01,12-06-2023,11.3,Spring,4
437,Heater,3.75,17:40,30-01-2023,35,Winter,3
350,Computer,0.43,7:43,15-01-2023,8.9,Winter,2
213,TV,1.46,14:10,14-03-2023,-9.6,Winter,5
385,Microwave,1.58,23:46,13-04-2023,0.6,Spring,5
306,Washing Machine,0.56,6:31,09-04-2023,-8.4,Spring,3
117,TV,0.74,6:55,12-03-2023,25.6,Winter,2
403,Oven,1.03,13:37,09-02-2023,28.4,Winter,5
231,Lights,1.09,3:00,05-01-2023,-8.2,Winter,2
197,Washing Machine,0.96,14:41,11-04-2023,31.5,Spring,4
338,Fridge,0.18,13:06,30-01-2023,9.1,Winter,1
289,Heater,3.2,16:52,22-04-2023,10.4,Spring,5
128,Heater,2.82,11:33,18-02-2023,-5,Winter,3
401,Computer,0.65,12:04,12-01-2023,6.1,Winter,3
366,Microwave,1.92,22:20,06-03-2023,15.8,Winter,2
195,Oven,1.27,16:10,02-02-2023,-4.1,Winter,4
86,Air Conditioning,3.36,15:47,22-06-2023,-9.9,Spring,3
414,Air Conditioning,4.86,6:23,19-04-2023,20.7,Spring,3
6,Computer,0.85,11:30,13-02-2023,32.7,Winter,1
486,Fridge,0.31,19:54,17-02-2023,11.1,Winter,1
145,Microwave,0.71,18:40,04-05-2023,-3.9,Spring,4
312,Fridge,0.14,4:38,30-05-2023,-4.9,Spring,5
158,TV,0.63,1:27,16-01-2023,22.9,Winter,2
137,Computer,0.37,19:55,03-05-2023,26.4,Spring,2
132,Microwave,1.73,11:50,12-02-2023,30.9,Winter,1
155,Air Conditioning,4.68,4:05,19-05-2023,-9.8,Spring,4
149,Computer,0.44,6:46,17-04-2023,38.1,Spring,3
70,Lights,0.61,6:16,14-06-2023,24.5,Spring,5
412,TV,0.34,17:08,23-03-2023,11.7,Winter,1
58,Lights,0.74,3:19,09-02-2023,32.4,Winter,1
385,Lights,0.33,11:50,14-06-2023,-0.8,Spring,4
342,Heater,2.16,20:50,31-03-2023,2.2,Winter,5
455,Fridge,0.12,15:26,24-05-2023,7,Spring,4
59,Dishwasher,1.61,13:02,05-05-2023,-8,Spring,2
401,TV,0.87,13:04,02-04-2023,35.9,Spring,1
178,Lights,0.24,17:48,11-04-2023,31.8,Spring,2
84,Computer,0.78,6:50,24-06-2023,17.2,Spring,1
493,Fridge,0.32,4:27,03-06-2023,12.8,Spring,1
404,Lights,0.88,6:21,26-02-2023,11.2,Winter,1
220,TV,1.99,21:25,12-03-2023,34.6,Winter,5
3,Air Conditioning,4.15,7:11,27-06-2023,17.1,Spring,2
